n,t,w
16299, 0.000000267, zlvwif
16300, 0.000000192, ojfoxt
16301, 0.000000206, fpawux
16302, 0.000000191, mjhpqr
16303, 0.000000194, pzlfti
16304, 0.000000271, gajwtu
16305, 0.000000188, mgodrf
16306, 0.000000265, lnapzp
16307, 0.000000188, lkefae
16308, 0.000000188, mraeyc
16309, 0.000000270, tsremo
16310, 0.000000266, ybyauk
16311, 0.000000267, xamdzs
16312, 0.000000303, xirorr
16313, 0.000000190, akjbnn
16314, 0.000000191, mevljb
16315, 0.000000194, zepoyp
16316, 0.000000268, iutrtr
16317, 0.000000192, yqxsgq
16318, 0.000000192, cqasgk
16319, 0.000000192, pekgrn
16320, 0.000000271, yljmyt
16321, 0.000000276, agrqns
16322, 0.000000266, ffguvc
16323, 0.000000268, ziwevx
16324, 0.000000193, pspjrj
16325, 0.000000195, srghph
16326, 0.000000192, eetsqf
16327, 0.000000272, uhdyst
16328, 0.000000191, jsfgsp
16329, 0.000000190, eoxlrt
16330, 0.000000193, epvmdc
16331, 0.000000194, mhankn
16332, 0.000000269, zbnwxi
16333, 0.000000268, qhtohy
16334, 0.000000269, ircmqo
16335, 0.000000270, okuxro
16336, 0.000000270, wwpmab
16337, 0.000000191, hhvqud
16338, 0.000000268, ccsgjr
16339, 0.000000195, bkbkho
16340, 0.000000190, qgokem
16341, 0.000000381, wmgdfq
16342, 0.000000294, skbkel
16343, 0.000000263, yvmbrt
16344, 0.000000314, umqyqv
16345, 0.000000313, qgxcsh
16346, 0.000000199, fksrth
16347, 0.000000213, grelkq
16348, 0.000000202, ddvrcg
16349, 0.000000273, gyezjw
16350, 0.000000275, yzukrj
16351, 0.000000396, nxjzcx
16352, 0.000000216, yafgae
16353, 0.000000268, obdfgr
16354, 0.000000280, zhrcuc
16355, 0.000000280, gttptg
16356, 0.000000270, gwsgyp
16357, 0.000000265, rozouw
16358, 0.000000203, csibrd
16359, 0.000000193, fsooxj
16360, 0.000000296, ktjfyc
16361, 0.000000273, zuyufl
16362, 0.000000266, tjqfyt
16363, 0.000000273, ndwqmh
16364, 0.000000194, ozfkho
16365, 0.000000208, iuawzc
16366, 0.000000189, pjvxmt
16367, 0.000000192, gkqkmo
16368, 0.000000273, cjeyqq
16369, 0.000000271, irzwtr
16370, 0.000000192, mcfskk
16371, 0.000000268, hocvmv
16372, 0.000000205, lcwgpn
16373, 0.000000189, awlwdq
16374, 0.000000192, twrqsb
16375, 0.000000193, utamyy
16376, 0.000000188, epofrv
16377, 0.000000190, tfpqjw
16378, 0.000000272, vugfwu
16379, 0.000000191, mraowb
16380, 0.000000189, bzpeld
16381, 0.000000270, wimbdh
16382, 0.000000191, nyeigo
16383, 0.000000193, vbwdso
16384, 0.000000191, goghtk
16385, 0.000000273, rvdjib
16386, 0.000000190, swpsyh
16387, 0.000000267, vahhmd
16388, 0.000000191, hhiomo
16389, 0.000000191, jtorsr
16390, 0.000000188, vbmcuu
16391, 0.000000189, sycnoy
16392, 0.000000191, prylbt
16393, 0.000000193, ybafvv
16394, 0.000000275, jvdwah
16395, 0.000000260, ouvexb
16396, 0.000000202, nlsbqo
16397, 0.000000277, vjuylk
16398, 0.000000192, dmdibh
16399, 0.000000269, yiitym
16400, 0.000000277, gfwlzx
16401, 0.000000269, avfkzu
16402, 0.000000190, jrovfx
16403, 0.000000190, yhpztu
16404, 0.000000193, lgfuov
16405, 0.000000191, gqmiej
16406, 0.000000191, iyzemv
16407, 0.000000259, hhpubk
16408, 0.000000200, omnmhy
16409, 0.000000191, fieydc
16410, 0.000000229, luyjts
16411, 0.000000189, xcvugk
16412, 0.000000193, cgaxia
16413, 0.000000189, lcxryj
16414, 0.000000263, kucapq
16415, 0.000000192, uyzyvj
16416, 0.000000381, dkqoqb
16417, 0.000000191, kkrjsy
16418, 0.000000196, sxjucy
16419, 0.000000282, gpkvpz
16420, 0.000000270, zinsxm
16421, 0.000000191, fbwsqm
16422, 0.000000192, acnuqa
16423, 0.000000271, nhrcqc
16424, 0.000000190, ohyibj
16425, 0.000000193, qtkwwk
16426, 0.000000265, dyszom
16427, 0.000000277, bwwbed
16428, 0.000000191, cytqdp
16429, 0.000000194, xmehsv
16430, 0.000000229, vqeijt
16431, 0.000000279, bvnaxb
16432, 0.000000268, wcnwzk
16433, 0.000000266, uaovjj
16434, 0.000000270, pnqdeq
16435, 0.000000185, mtcmby
16436, 0.000000193, kyfjuw
16437, 0.000000265, wrctdb
16438, 0.000000272, rvxqmw
16439, 0.000000189, ivlemf
16440, 0.000000189, mxfczm
16441, 0.000000268, ppbbem
16442, 0.000000268, wyuxpx
16443, 0.000000285, lncavz
16444, 0.000000189, vsrmdf
16445, 0.000000269, ouknrj
16446, 0.000000267, oifkel
16447, 0.000000285, hsnnqq
16448, 0.000000191, iterqa
16449, 0.000000191, xgyuzf
16450, 0.000000275, isuyhd
16451, 0.000000188, jppycu
16452, 0.000000188, fxzpmx
16453, 0.000000271, oytmjh
16454, 0.000000270, kzvrbh
16455, 0.000000226, zjgqnr
16456, 0.000000194, ihefim
16457, 0.000000200, kfphzx
16458, 0.000000196, jpgdrf
16459, 0.000000199, tekxdg
16460, 0.000000200, gcsnoh
16461, 0.000000204, yyeshm
16462, 0.000000258, ugdnxt
16463, 0.000000198, idvtig
16464, 0.000000200, aoopdf
16465, 0.000000199, zsuyga
16466, 0.000000277, zkmtbq
16467, 0.000000201, edzbkq
16468, 0.000000206, bivcjl
16469, 0.000000203, ayxfas
16470, 0.000000198, fnfdbc
16471, 0.000000279, kuzmvk
16472, 0.000000275, pjhima
16473, 0.000000203, evtybz
16474, 0.000000201, xzaooh
16475, 0.000000274, cqyymh
16476, 0.000000199, riknwl
16477, 0.000000276, geztoe
16478, 0.000000197, efwpiw
16479, 0.000000201, iyfome
16480, 0.000000203, yokbmm
16481, 0.000000203, kzloqj
16482, 0.000000199, gpuhay
16483, 0.000000200, njkswj
16484, 0.000000201, cqrdcy
16485, 0.000000200, ddwler
16486, 0.000000200, csavwq
16487, 0.000000213, lzplht
16488, 0.000000202, bhhasn
16489, 0.000000202, rgsojg
16490, 0.000000200, psaipd
16491, 0.000000196, tiaoor
16492, 0.000000250, isnygr
16493, 0.000000282, kobgri
16494, 0.000000284, rxvicx
16495, 0.000000204, amanun
16496, 0.000000201, shyacp
16497, 0.000000204, igjiry
16498, 0.000000203, cwefgm
16499, 0.000000279, uomrhl
16500, 0.000000204, mqtnlv
16501, 0.000000203, zniecl
16502, 0.000000198, vlnold
16503, 0.000000278, fzftni
16504, 0.000000198, dsrvzp
16505, 0.000000199, olwmgv
16506, 0.000000305, oxxavv
16507, 0.000000380, evjknh
16508, 0.000000200, goeeab
16509, 0.000000199, uudmdn
16510, 0.000000198, kqglhb
16511, 0.000000197, uczcxl
16512, 0.000000272, gqvwgx
16513, 0.000000197, fihpic
16514, 0.000000273, lqhegc
16515, 0.000000198, zaeanr
16516, 0.000000200, ebrnmf
16517, 0.000000277, uayycg
16518, 0.000000274, kbovxa
16519, 0.000000383, wfqmou
16520, 0.000000203, jtvzut
16521, 0.000000271, vdppom
16522, 0.000000287, xzgzvm
16523, 0.000000199, yetiwr
16524, 0.000000272, dowldl
16525, 0.000000196, hyrvah
16526, 0.000000196, hbkfmf
16527, 0.000000197, qxdnfe
16528, 0.000000198, jkmvhy
16529, 0.000000283, eqwtaf
16530, 0.000000272, vwyann
16531, 0.000000200, egconp
16532, 0.000000198, cppzlx
16533, 0.000000198, raxkxp
16534, 0.000000200, qmfxzz
16535, 0.000000202, uyiumq
16536, 0.000000196, tfevwi
16537, 0.000000200, khjxhx
16538, 0.000000196, sdsiqw
16539, 0.000000200, qfnhpl
16540, 0.000000274, lkeolh
16541, 0.000000201, hbnbnf
16542, 0.000000209, wofjhv
16543, 0.000000199, wfhpwt
16544, 0.000000276, afinho
16545, 0.000000203, nbcbvw
16546, 0.000000202, uhgawq
16547, 0.000000204, ylzbht
16548, 0.000000276, elzftk
16549, 0.000000201, jhnrfd
16550, 0.000000280, zxbneb
16551, 0.000000279, xkrgcw
16552, 0.000000204, oteoyr
16553, 0.000000204, elwtmp
16554, 0.000000278, inioyx
16555, 0.000000203, opubwe
16556, 0.000000277, vbimei
16557, 0.000000197, dgnqcu
16558, 0.000000202, prudzo
16559, 0.000000200, daobun
16560, 0.000000200, kjktbm
16561, 0.000000201, rlknam
16562, 0.000000277, pfnmmj
16563, 0.000000279, sylbxd
16564, 0.000000201, wdzowi
16565, 0.000000197, bistqe
16566, 0.000000203, vwetwh
16567, 0.000000202, ybfzee
16568, 0.000000199, ozjdxg
16569, 0.000000205, qcktor
16570, 0.000000275, mjdyqh
16571, 0.000000199, rjgguf
16572, 0.000000280, hktswx
16573, 0.000000201, xlkwxy
16574, 0.000000277, woftfb
16575, 0.000000202, ugkbkq
16576, 0.000000202, lifavq
16577, 0.000000279, grhnku
16578, 0.000000200, rqczyf
16579, 0.000000200, kofmkw
16580, 0.000000202, pihxiy
16581, 0.000000385, fyrpab
16582, 0.000000273, ljklzp
16583, 0.000000381, bqtlgo
16584, 0.000000279, piptpa
16585, 0.000000275, bkpidc
16586, 0.000000200, dbmyjd
16587, 0.000000203, cebvbc
16588, 0.000000281, ncmfch
16589, 0.000000200, gahgwu
16590, 0.000000198, wrjrmc
16591, 0.000000201, axqrde
16592, 0.000000283, ufvpvp
16593, 0.000000199, zcywpe
16594, 0.000000198, wvoptw
16595, 0.000000277, hivfhf
16596, 0.000000199, wdnpsr
16597, 0.000000199, gcffuz
16598, 0.000000198, fpuaaz
16599, 0.000000200, oazusf
16600, 0.000000202, uedpbr
16601, 0.000000243, bjqgfe
16602, 0.000000200, olmpru
16603, 0.000000201, lciple
16604, 0.000000280, nusfyi
16605, 0.000000199, wrbwjo
16606, 0.000000278, bxritx
16607, 0.000000201, fyhlqu
16608, 0.000000272, rukukr
16609, 0.000000201, ajiquw
16610, 0.000000277, bapdjw
16611, 0.000000199, jotobc
16612, 0.000000197, iumjlm
16613, 0.000000274, xmgger
16614, 0.000000242, sbflqm
16615, 0.000000205, ryovoa
16616, 0.000000278, jssvou
16617, 0.000000201, bosjmd
16618, 0.000000275, torwtq
16619, 0.000000200, tivquc
16620, 0.000000203, pttmap
16621, 0.000000203, iaogaf
16622, 0.000000295, kmessk
16623, 0.000000199, mqevah
16624, 0.000000203, goqbzy
16625, 0.000000199, xhmvpk
16626, 0.000000271, olcvhg
16627, 0.000000197, lzoxme
16628, 0.000000202, uugbng
16629, 0.000000204, qohwnt
16630, 0.000000277, gktfiu
16631, 0.000000202, kcpexj
16632, 0.000000198, zqoulb
16633, 0.000000276, vhjsdo
16634, 0.000000198, pmfbpv
16635, 0.000000278, cuubks
16636, 0.000000201, yuaqgk
16637, 0.000000201, qvgkkg
16638, 0.000000271, txrelf
16639, 0.000000198, vrpfgw
16640, 0.000000202, dionjo
16641, 0.000000203, bzuldi
16642, 0.000000199, aksvhm
16643, 0.000000237, tntnom
16644, 0.000000324, bfllpz
16645, 0.000000356, ofqcsc
16646, 0.000000267, ynttvq
16647, 0.000000332, djjigr
16648, 0.000000216, fzkvfk
16649, 0.000000332, ylonwj
16650, 0.000000228, kekcmz
16651, 0.000000328, hvpgve
16652, 0.000000331, frzjxt
16653, 0.000000316, gxzcle
16654, 0.000000300, tkbndj
16655, 0.000000285, oidhuq
16656, 0.000000305, egcaaq
16657, 0.000000228, oohzvl
16658, 0.000000227, nyqaaq
16659, 0.000000278, kjerfp
16660, 0.000000236, qpknpx
16661, 0.000000232, tbjzak
16662, 0.000000198, pvrpgv
16663, 0.000000212, rudnyf
16664, 0.000000204, bscgmd
16665, 0.000000199, ruiwep
16666, 0.000000235, ceysxw
16667, 0.000000206, jyjurp
16668, 0.000000200, pdxaen
16669, 0.000000201, gtdcpi
16670, 0.000000200, wcmzns
16671, 0.000000299, gvcuxc
16672, 0.000000207, ghxukm
16673, 0.000000202, fnqkao
16674, 0.000000199, ilalba
16675, 0.000000197, gvzlsq
16676, 0.000000419, yqsnwi
16677, 0.000000205, dzjhzm
16678, 0.000000276, sbdyhl
16679, 0.000000201, ukdspu
16680, 0.000000289, junvkp
16681, 0.000000281, dpzbcb
16682, 0.000000290, mgpexc
16683, 0.000000205, htpxir
16684, 0.000000287, ipwtbi
16685, 0.000000285, sojovz
16686, 0.000000287, tsdavo
16687, 0.000000198, sxqoyn
16688, 0.000000279, bwlzoo
16689, 0.000000204, rimtgr
16690, 0.000000201, xavycx
16691, 0.000000196, wkinvc
16692, 0.000000309, gzadlf
16693, 0.000000271, mldamn
16694, 0.000000272, ozfovv
16695, 0.000000200, kwdrbi
16696, 0.000000289, srpvmg
16697, 0.000000295, skcojm
16698, 0.000000199, sqxufk
16699, 0.000000202, dzdqhw
16700, 0.000000200, htmntu
16701, 0.000000199, ybprnz
16702, 0.000000205, pwohtu
16703, 0.000000197, opprtg
16704, 0.000000197, pxgivg
16705, 0.000000275, mnvmem
16706, 0.000000201, njzlkq
16707, 0.000000305, azgqva
16708, 0.000000283, whlwmh
16709, 0.000000200, akthil
16710, 0.000000201, srrclv
16711, 0.000000278, pijgca
16712, 0.000000209, gprbbj
16713, 0.000000292, vgahcw
16714, 0.000000198, mneflo
16715, 0.000000200, kkykla
16716, 0.000000199, bfbvpn
16717, 0.000000300, zxxyph
16718, 0.000000198, umwxrm
16719, 0.000000194, tpvaty
16720, 0.000000290, pspftv
16721, 0.000000274, ixypdr
16722, 0.000000272, hoyoej
16723, 0.000000203, ykuelj
16724, 0.000000203, eaxyqo
16725, 0.000000202, rshymz
16726, 0.000000199, utlnez
16727, 0.000000200, nmdtoy
16728, 0.000000279, gcsach
16729, 0.000000201, vqozju
16730, 0.000000276, ewnjyf
16731, 0.000000199, serifa
16732, 0.000000200, lxwqwf
16733, 0.000000201, ivgsbg
16734, 0.000000201, dczvap
16735, 0.000000204, krrgkh
16736, 0.000000202, zhpxbj
16737, 0.000000276, vlnzjt
16738, 0.000000203, ynkrml
16739, 0.000000198, ifjwol
16740, 0.000000201, uvzspb
16741, 0.000000199, vfipiw
16742, 0.000000200, kcartb
16743, 0.000000193, lpiafz
16744, 0.000000198, bnqcop
16745, 0.000000199, sdpcng
16746, 0.000000205, huitoy
16747, 0.000000201, yaelsd
16748, 0.000000307, obbmcs
16749, 0.000000202, prqcdl
16750, 0.000000201, gpmmpu
16751, 0.000000278, rohteu
16752, 0.000000201, lqsfsb
16753, 0.000000196, trzflt
16754, 0.000000199, gzugqg
16755, 0.000000272, dcmybt
16756, 0.000000279, fyqpbu
16757, 0.000000196, xmmswu
16758, 0.000000211, tvqiwv
16759, 0.000000274, avezeo
16760, 0.000000198, evstlo
16761, 0.000000201, ldcowt
16762, 0.000000203, ftxvpb
16763, 0.000000201, evoccu
16764, 0.000000196, waszvg
16765, 0.000000200, ecifvf
16766, 0.000000284, pzkyvk
16767, 0.000000198, yplqyw
16768, 0.000000277, bozwlg
16769, 0.000000201, egdbzo
16770, 0.000000202, qesxec
16771, 0.000000199, lrlipv
16772, 0.000000205, envpgz
16773, 0.000000204, jngpon
16774, 0.000000200, vkughh
16775, 0.000000293, otyipm
16776, 0.000000293, gvsiub
16777, 0.000000281, hzrvng
16778, 0.000000199, mmqbeu
16779, 0.000000274, oihvwd
16780, 0.000000204, zgdzgi
16781, 0.000000203, hyzhzc
16782, 0.000000198, uflptn
16783, 0.000000278, qkcaqe
16784, 0.000000270, zhgtrh
16785, 0.000000302, nfkado
16786, 0.000000297, zjalhv
16787, 0.000000201, lxqwvs
16788, 0.000000197, luxspk
16789, 0.000000199, dsxvds
16790, 0.000000199, rbxxap
16791, 0.000000196, efvimd
16792, 0.000000199, loppbm
16793, 0.000000199, cuiddi
16794, 0.000000277, gtzwdj
16795, 0.000000278, tpntmp
16796, 0.000000705, rbfuwk
16797, 0.000000258, ewziys
16798, 0.000000241, ixwohc
16799, 0.000000220, zaxevl
16800, 0.000000218, csfbws
16801, 0.000000224, wjvbiu
16802, 0.000000221, xiyuku
16803, 0.000000210, gbfnfh
16804, 0.000000211, ybxklr
16805, 0.000000333, ltfzvd
16806, 0.000000198, wiwnrd
16807, 0.000000202, qthlhf
16808, 0.000000207, fcqmdn
16809, 0.000000214, zildnw
16810, 0.000000198, dkkark
16811, 0.000000208, iovitc
16812, 0.000000215, poldvm
16813, 0.000000208, ojzxvw
16814, 0.000000216, pdajea
16815, 0.000000213, zjfkoo
16816, 0.000000214, vuwkml
16817, 0.000000211, owgrcv
16818, 0.000000198, rlhjbe
16819, 0.000000207, uhjsqm
16820, 0.000000198, yvqkaw
16821, 0.000000205, acwret
16822, 0.000000207, dsjuwm
16823, 0.000000197, gpmbmd
16824, 0.000000199, gxbdpk
16825, 0.000000198, yuygdb
16826, 0.000000212, qmypza
16827, 0.000000214, ndugjj
16828, 0.000000218, azqteo
16829, 0.000000262, vsjtqb
16830, 0.000000220, hyujgr
16831, 0.000000202, dwecsh
16832, 0.000000211, gdbxwy
16833, 0.000000200, hhrnip
16834, 0.000000285, tcmcwe
16835, 0.000000199, ewtlzf
16836, 0.000000246, khqsax
16837, 0.000000200, lopkxw
16838, 0.000000204, omumvx
16839, 0.000000200, zrkgkp
16840, 0.000000200, vfbwhc
16841, 0.000000199, hxcwar
16842, 0.000000199, fklibx
16843, 0.000000199, cxkiyh
16844, 0.000000201, rlrpfh
16845, 0.000000207, hivpge
16846, 0.000000220, hmdqbv
16847, 0.000000205, gjeqdd
16848, 0.000000200, rtltbq
16849, 0.000000214, grolim
16850, 0.000000219, ndphxy
16851, 0.000000202, dmisxd
16852, 0.000000201, qcghqm
16853, 0.000000199, osmwpd
16854, 0.000000197, bakeem
16855, 0.000000202, rtsciy
16856, 0.000000203, sciind
16857, 0.000000201, fqtcwp
16858, 0.000000214, harymc
16859, 0.000000285, wmwbtu
16860, 0.000000198, czbrdc
16861, 0.000000225, zgdxfc
16862, 0.000000197, tloduu
16863, 0.000000205, wrdqnr
16864, 0.000000256, tiheld
16865, 0.000000199, fmcjkv
16866, 0.000000201, rcwquo
16867, 0.000000208, axgjhz
16868, 0.000000198, dgullp
16869, 0.000000250, nhfmte
16870, 0.000000206, pgqmos
16871, 0.000000198, tguicz
16872, 0.000000226, tnuxkx
16873, 0.000000197, sornew
16874, 0.000000199, qunuil
16875, 0.000000200, xziabw
16876, 0.000000201, dyrwka
16877, 0.000000199, dvuafo
16878, 0.000000199, bzxvhn
16879, 0.000000207, jactzv
16880, 0.000000209, gzcycf
16881, 0.000000198, wmccfi
16882, 0.000000197, xkgpwm
16883, 0.000000227, ainglv
16884, 0.000000228, wpvcep
16885, 0.000000199, zkjbyg
16886, 0.000000199, bkzwfl
16887, 0.000000198, pyxopc
16888, 0.000000231, kpcnxf
16889, 0.000000203, yoattq
16890, 0.000000199, wlsdqg
16891, 0.000000209, qipypy
16892, 0.000000200, gczmpx
16893, 0.000000199, bbypwf
16894, 0.000000212, ctdgof
16895, 0.000000207, uwgkrz
16896, 0.000000196, ntsyqe
16897, 0.000000202, txmepw
16898, 0.000000231, wruptw
16899, 0.000000201, ymcqxu
16900, 0.000000205, iuvuwa
16901, 0.000000200, dmoznv
16902, 0.000000201, vwxplg
16903, 0.000000205, silxrz
16904, 0.000000198, reytdx
16905, 0.000000199, sfrqvm
16906, 0.000000201, ngkkxd
16907, 0.000000196, romatm
16908, 0.000000214, lyktcw
16909, 0.000000212, brlxqb
16910, 0.000000201, jtbnni
16911, 0.000000271, jxwrfe
16912, 0.000000200, pyqdhn
16913, 0.000000198, jxghtb
16914, 0.000000208, vgcwcn
16915, 0.000000195, fcusbf
16916, 0.000000196, rnxpoh
16917, 0.000000204, kcuxkn
16918, 0.000000198, sbrxzw
16919, 0.000000198, yzztze
16920, 0.000000200, lgpcee
16921, 0.000000209, jozwce
16922, 0.000000199, itawqk
16923, 0.000000199, iwmkrx
16924, 0.000000199, dtxxyi
16925, 0.000000214, rhgxrw
16926, 0.000000208, vfhxqr
16927, 0.000000196, wkwmbd
16928, 0.000000196, wzcsov
16929, 0.000000203, dejgal
16930, 0.000000199, aubgdd
16931, 0.000000210, fjdjko
16932, 0.000000209, gysttl
16933, 0.000000200, vzgrsv
16934, 0.000000211, jefwqt
16935, 0.000000201, losqlq
16936, 0.000000211, hldrqw
16937, 0.000000201, xzxusv
16938, 0.000000198, zyfsiu
16939, 0.000000200, zvkfsp
16940, 0.000000197, lmaahg
16941, 0.000000212, phbpch
16942, 0.000000202, emhsgx
16943, 0.000000198, tpdmvx
16944, 0.000000213, bpywyt
16945, 0.000000211, ffaixz
16946, 0.000000199, ksfqkz
16947, 0.000000326, zgdwkb
16948, 0.000002467, skcehw
16949, 0.000001360, fiwduk
16950, 0.000000243, mqfqlz
16951, 0.000000199, ifkjtw
16952, 0.000000196, kfdljf
16953, 0.000000257, jkvtbd
16954, 0.000000193, htpgzt
16955, 0.000000197, rfezsf
16956, 0.000000271, seljzn
16957, 0.000000194, zqnekv
16958, 0.000000198, cleeqo
16959, 0.000000193, zaenuc
16960, 0.000000195, vtluso
16961, 0.000000277, ynipge
16962, 0.000000209, thfugm
16963, 0.000000194, nulqjn
16964, 0.000000194, icyfgp
16965, 0.000000196, ylxhng
16966, 0.000000197, vpawyq
16967, 0.000000195, duteiw
16968, 0.000000193, numohc
16969, 0.000000208, lnyhcc
16970, 0.000000194, pvoxbn
16971, 0.000000200, dgxecr
16972, 0.000000198, nlwfgo
16973, 0.000000203, epuyzs
16974, 0.000000214, zgarlf
16975, 0.000000274, maqfna
16976, 0.000000196, fxgxrq
16977, 0.000000194, uixbrt
16978, 0.000000196, qvejrq
16979, 0.000000193, ccvati
16980, 0.000000198, bkxuct
16981, 0.000000198, dtieav
16982, 0.000000204, dkvjma
16983, 0.000000196, dscuoj
16984, 0.000000195, lwrlmc
16985, 0.000000196, kieblq
16986, 0.000000197, dwcpop
16987, 0.000000194, jfftkl
16988, 0.000000203, oktutb
16989, 0.000000205, wapsxo
16990, 0.000000207, sbxplc
16991, 0.000000199, enayna
16992, 0.000000196, dlbgdm
16993, 0.000000195, bavqmh
16994, 0.000000199, ztyhxz
16995, 0.000000199, ogwydk
16996, 0.000000198, eykolp
16997, 0.000000194, nfinxr
16998, 0.000000195, gcxibf
16999, 0.000000195, jepeec
17000, 0.000000196, gxdkub
17001, 0.000000196, izgdnf
17002, 0.000000222, huekea
17003, 0.000000196, wvzvib
17004, 0.000000197, kblytb
17005, 0.000000194, ywsdyi
17006, 0.000000256, xwtiam
17007, 0.000000192, juggds
17008, 0.000000256, xgnxwo
17009, 0.000000197, djkxpa
17010, 0.000000196, cmrdtr
17011, 0.000000197, hpyldh
17012, 0.000000197, cemfqr
17013, 0.000000196, ffchdi
17014, 0.000000198, kxdtnf
17015, 0.000000196, zrrlxo
17016, 0.000000198, jwrlab
17017, 0.000000194, dqrmmu
17018, 0.000000200, qezego
17019, 0.000000198, hkvpyc
17020, 0.000000195, xsntwj
17021, 0.000000195, xcetqn
17022, 0.000000199, zcqwfg
17023, 0.000000197, tvyhbs
17024, 0.000000194, yoaxxg
17025, 0.000000196, suojfe
17026, 0.000000197, trhtnk
17027, 0.000000199, vdokuw
17028, 0.000000198, maqcrc
17029, 0.000000194, vjynhg
17030, 0.000000194, wkikas
17031, 0.000000195, ihdtkf
17032, 0.000000194, npkdzq
17033, 0.000000208, cwqpqa
17034, 0.000000193, diuvmv
17035, 0.000000198, ntibge
17036, 0.000000248, vgkblq
17037, 0.000000194, xtdnql
17038, 0.000000197, hqcbsn
17039, 0.000000194, dcwzyk
17040, 0.000000197, pldcva
17041, 0.000000197, zgknln
17042, 0.000000195, bqdruo
17043, 0.000000197, staasu
17044, 0.000000203, zidimb
17045, 0.000000204, jkjgvs
17046, 0.000000207, ekworj
17047, 0.000000272, fudtmf
17048, 0.000000197, xxqrrr
17049, 0.000000197, zjhgjd
17050, 0.000000253, hwfxam
17051, 0.000000207, rzelud
17052, 0.000000198, bfksno
17053, 0.000000198, uaixyl
17054, 0.000000208, vcewrx
17055, 0.000000199, oadiem
17056, 0.000000195, pbplgm
17057, 0.000000196, kmtrkq
17058, 0.000000194, fxulkq
17059, 0.000000195, qlirna
17060, 0.000000210, pedzus
17061, 0.000000195, rvhgjn
17062, 0.000000196, dtbfbd
17063, 0.000000192, fjsvfy
17064, 0.000000197, sukots
17065, 0.000000195, lupdih
17066, 0.000000207, kpoljv
17067, 0.000000196, fvvqkc
17068, 0.000000197, awkchh
17069, 0.000000195, gglvwa
17070, 0.000000195, qykggl
17071, 0.000000196, mepyks
17072, 0.000000196, twqqyo
17073, 0.000000203, iylvro
17074, 0.000000205, afmgqp
17075, 0.000000199, rmamqj
17076, 0.000000219, sijsti
17077, 0.000000196, ncwfbi
17078, 0.000000203, eohrwm
17079, 0.000000196, vqsuyk
17080, 0.000000195, jldizd
17081, 0.000000207, lpgylo
17082, 0.000000192, hwrmat
17083, 0.000000198, pmhlow
17084, 0.000000196, gupnan
17085, 0.000000195, jbpccl
17086, 0.000000198, lixbmc
17087, 0.000000197, ujsogi
