n,t,w
31566, 0.000000256, zniuoz
31567, 0.000000193, jbaigk
31568, 0.000000191, ylzzyo
31569, 0.000000194, thbfjd
31570, 0.000000189, xgbduw
31571, 0.000000187, qipkxp
31572, 0.000000197, eeasro
31573, 0.000000192, wgfujk
31574, 0.000000194, usljof
31575, 0.000000187, aocmow
31576, 0.000000283, etcdjb
31577, 0.000000191, fkirpt
31578, 0.000000194, ckybwk
31579, 0.000000191, jzkhsi
31580, 0.000000190, iwbgjl
31581, 0.000000193, emdabo
31582, 0.000000188, fiyjwj
31583, 0.000000190, ytidbg
31584, 0.000000193, nhotxk
31585, 0.000000194, hfpwki
31586, 0.000000270, oyspis
31587, 0.000000190, jlwtcd
31588, 0.000000191, lrxncb
31589, 0.000000190, yctrlm
31590, 0.000000192, fdpahy
31591, 0.000000193, sugyxb
31592, 0.000000190, jlfjob
31593, 0.000000193, naexjt
31594, 0.000000195, haiwwt
31595, 0.000000188, mvbzkq
31596, 0.000000191, lidpwz
31597, 0.000000193, upieqm
31598, 0.000000194, xsjdol
31599, 0.000000192, piznjo
31600, 0.000000190, brhxzx
31601, 0.000000192, pbyjel
31602, 0.000000191, nlkviq
31603, 0.000000189, wdjskn
31604, 0.000000200, yigbxu
31605, 0.000000260, vovxta
31606, 0.000000190, wdfccc
31607, 0.000000193, fxexmi
31608, 0.000000191, hrqtvr
31609, 0.000000187, nuztss
31610, 0.000000254, jbehyb
31611, 0.000000193, axouww
31612, 0.000000190, faiwud
31613, 0.000000196, dxmbzm
31614, 0.000000188, gdyzkg
31615, 0.000000189, qusedn
31616, 0.000000189, mbhoak
31617, 0.000000198, qhvtwy
31618, 0.000000278, xyyhfz
31619, 0.000000199, drxgml
31620, 0.000000195, vahmdq
31621, 0.000000192, npouyv
31622, 0.000000192, necwyy
31623, 0.000000192, ckoxwf
31624, 0.000000193, oqfwpe
31625, 0.000000201, bzrfru
31626, 0.000000254, kdtzsi
31627, 0.000000194, rmtzjk
31628, 0.000000192, qmislh
31629, 0.000000196, bmtztf
31630, 0.000000192, tteroa
31631, 0.000000193, lqppls
31632, 0.000000251, chfmbj
31633, 0.000000193, bpiouh
31634, 0.000000255, netqdd
31635, 0.000000193, ifruyj
31636, 0.000000199, xhskiv
31637, 0.000000195, uuyhhn
31638, 0.000000197, vfzqmb
31639, 0.000000192, minquo
31640, 0.000000255, lnahgr
31641, 0.000000189, cbrvqx
31642, 0.000000204, vpejdg
31643, 0.000000196, bimfum
31644, 0.000000198, snruwu
31645, 0.000000199, ruurie
31646, 0.000000260, kdewdv
31647, 0.000000191, ftpofn
31648, 0.000000199, dddsgi
31649, 0.000000193, dfsaba
31650, 0.000000196, ktjwyp
31651, 0.000000195, sbktbr
31652, 0.000000189, wawnwf
31653, 0.000000193, dtlgsc
31654, 0.000000251, gqbpak
31655, 0.000000189, jrzfox
31656, 0.000000192, kdqmzo
31657, 0.000000195, hypknx
31658, 0.000000195, bexyop
31659, 0.000000196, tncojc
31660, 0.000000195, wakvfv
31661, 0.000000196, ldkpwk
31662, 0.000000249, rkminl
31663, 0.000000329, bfgqzk
31664, 0.000000268, tlvdpr
31665, 0.000000262, dawqum
31666, 0.000000251, hpiiqi
31667, 0.000000241, yjqrjf
31668, 0.000000233, cssyvr
31669, 0.000000194, dxlwgk
31670, 0.000000305, atlxhk
31671, 0.000000230, jenkpp
31672, 0.000000300, kqvlzo
31673, 0.000000216, hryugo
31674, 0.000000191, flcpxn
31675, 0.000000192, ldecnn
31676, 0.000000220, dljsgx
31677, 0.000000217, dtxobk
31678, 0.000000231, qforhw
31679, 0.000000209, ysloxq
31680, 0.000000189, kwrite
31681, 0.000000190, fenlpv
31682, 0.000000262, vxyxey
31683, 0.000000198, pjbuwm
31684, 0.000000191, naqegn
31685, 0.000000187, lleitw
31686, 0.000000194, ebhnvf
31687, 0.000000189, jfcxcs
31688, 0.000000191, amzqmb
31689, 0.000000195, oetljq
31690, 0.000000192, gtxzqn
31691, 0.000000184, aoexxk
31692, 0.000000189, igwtav
31693, 0.000000189, rzfpdm
31694, 0.000000193, xsbzej
31695, 0.000000188, rkvoly
31696, 0.000000187, lrbqdx
31697, 0.000000264, gxbnzq
31698, 0.000000188, tpvyox
31699, 0.000000187, hqqppt
31700, 0.000000189, lnqlco
31701, 0.000000191, adfqht
31702, 0.000000188, ysnked
31703, 0.000000190, uocefj
31704, 0.000000191, kefsww
31705, 0.000000190, gpkxgm
31706, 0.000000191, avqeal
31707, 0.000000195, tjmncu
31708, 0.000000188, ekvgth
31709, 0.000000188, qlnbam
31710, 0.000000189, wjzeuz
31711, 0.000000189, owgbmu
31712, 0.000000260, ahoida
31713, 0.000000216, zkcbbh
31714, 0.000000187, fywqrm
31715, 0.000000189, yctwwy
31716, 0.000000189, cxgqfc
31717, 0.000000186, qytrxw
31718, 0.000000203, cfsqye
31719, 0.000000215, ecuocl
31720, 0.000000195, sdqlxj
31721, 0.000000185, edhvnc
31722, 0.000000246, qdlchw
31723, 0.000000185, qvlnxf
31724, 0.000000191, ruxnuz
31725, 0.000000187, yeduld
31726, 0.000000189, vzlmpf
31727, 0.000000189, dwrojz
31728, 0.000000188, vpuvil
31729, 0.000000188, fmfcwp
31730, 0.000000190, qkhrbd
31731, 0.000000204, ewwmur
31732, 0.000000190, xrwlwr
31733, 0.000000198, ofmluh
31734, 0.000000262, lcowdd
31735, 0.000000187, wqwkhk
31736, 0.000000192, fkfdym
31737, 0.000000253, lvpgqc
31738, 0.000000191, ziolui
31739, 0.000000189, styfnz
31740, 0.000000263, zsxlsl
31741, 0.000000194, vymeje
31742, 0.000000189, ppxbiz
31743, 0.000000192, jytljv
31744, 0.000000188, brxzqk
31745, 0.000000271, eqwiej
31746, 0.000000190, vpgfxz
31747, 0.000000248, kwbfcb
31748, 0.000000190, khaijk
31749, 0.000000334, hkllpl
31750, 0.000000192, cfonms
31751, 0.000000187, scsjao
31752, 0.000000187, fzmwde
31753, 0.000000248, kaohbz
31754, 0.000000193, htgntj
31755, 0.000000191, hijfoz
31756, 0.000000195, mtmznn
31757, 0.000000189, tkkseg
31758, 0.000000192, nxekef
31759, 0.000000193, ofuhep
31760, 0.000000190, dobiee
31761, 0.000000189, ylbuxn
31762, 0.000000189, olyrzc
31763, 0.000000193, wjnylt
31764, 0.000000193, rrqhnc
31765, 0.000000187, hlxonn
31766, 0.000000196, eodwvp
31767, 0.000000190, lkccon
31768, 0.000000190, kyhrzd
31769, 0.000000188, ofezjf
31770, 0.000000261, xmsbrf
31771, 0.000000189, zrxiko
31772, 0.000000190, untxpv
31773, 0.000000265, qgratq
31774, 0.000000203, doiiqp
31775, 0.000000186, becrdk
31776, 0.000000190, fxhean
31777, 0.000000192, courdg
31778, 0.000000190, itbovs
31779, 0.000000187, txgeok
31780, 0.000000190, tzltnc
31781, 0.000000194, lgtvmu
31782, 0.000000190, aoujsl
31783, 0.000000194, vlzmte
31784, 0.000000191, tsqcfm
31785, 0.000000189, xbonut
31786, 0.000000188, hkfpfx
31787, 0.000000190, vfyafr
31788, 0.000000248, yykpve
31789, 0.000000189, botqcd
31790, 0.000000191, vaykns
31791, 0.000000187, vmxpqw
31792, 0.000000187, qajzou
31793, 0.000000192, nsqdew
31794, 0.000000188, ftqwmy
31795, 0.000000245, zgyuud
31796, 0.000000188, yalolb
31797, 0.000000191, izwapc
31798, 0.000000190, zcxoyz
31799, 0.000000189, ctduuz
31800, 0.000000189, tezxgk
31801, 0.000000197, rxftya
31802, 0.000000188, lairnx
31803, 0.000000191, dkqzsu
31804, 0.000000190, wqzqov
31805, 0.000000190, noxjdv
31806, 0.000000188, rlknfn
31807, 0.000000190, xvfdof
31808, 0.000000189, iigvwy
31809, 0.000000185, koasvk
31810, 0.000000271, krfkgn
31811, 0.000000186, lccbth
31812, 0.000000189, baeood
31813, 0.000000187, lmlbud
31814, 0.000000309, noskqy
31815, 0.000000273, qlsllw
31816, 0.000000266, zovbvw
31817, 0.000000230, vulspw
31818, 0.000000229, bqmmol
31819, 0.000000236, odxmpz
31820, 0.000000233, umdwrc
31821, 0.000000247, gpdlyq
31822, 0.000000202, djlzlq
31823, 0.000000190, rsrpvo
31824, 0.000000192, tbywpm
31825, 0.000000227, uorojv
31826, 0.000000192, kiwfyd
31827, 0.000000245, naqurk
31828, 0.000000188, ncyzjy
31829, 0.000000197, pmytre
31830, 0.000000190, eefekk
31831, 0.000000188, oomxyf
31832, 0.000000189, doweta
31833, 0.000000196, ljjuyf
31834, 0.000000195, xjtjfr
31835, 0.000000193, fpdwrb
31836, 0.000000199, mdfkzs
31837, 0.000000190, rahmdd
31838, 0.000000190, uqjhao
31839, 0.000000187, duybmm
31840, 0.000000252, hrxxat
31841, 0.000000193, prkadb
31842, 0.000000190, vaigpt
31843, 0.000000189, dywyko
31844, 0.000000192, clafez
31845, 0.000000191, oeitvv
31846, 0.000000190, bxcibz
31847, 0.000000190, oyjcnt
31848, 0.000000189, tukkpm
31849, 0.000000191, bhakvf
31850, 0.000000202, ebewqf
31851, 0.000000189, tddzux
31852, 0.000000190, nuvjjg
31853, 0.000000196, ygitis
31854, 0.000000190, ksqacn
31855, 0.000000253, jgmdgs
31856, 0.000000188, zhvijx
31857, 0.000000189, qdxgsr
31858, 0.000000187, bitshb
31859, 0.000000191, cmhyjb
31860, 0.000000201, yaebem
31861, 0.000000193, qrnllc
31862, 0.000000308, jbnsfb
31863, 0.000000192, qisfgo
31864, 0.000000189, fohzdd
31865, 0.000000192, hvbftx
31866, 0.000000268, cegdmi
31867, 0.000000191, zjsodp
31868, 0.000000203, orebnb
31869, 0.000000215, vpmhza
31870, 0.000000189, ggmhjj
31871, 0.000000192, ahjnch
31872, 0.000000190, aebwab
31873, 0.000000193, uscnru
31874, 0.000000188, pjeoho
31875, 0.000000192, zqdpmo
31876, 0.000000192, inehks
31877, 0.000000192, uermyl
31878, 0.000000361, pohkbt
31879, 0.000000198, myslht
31880, 0.000000191, gegcdx
31881, 0.000000267, ehvjsa
31882, 0.000000189, flwuzy
31883, 0.000000261, pmvnmz
31884, 0.000000190, snseyb
31885, 0.000000191, sjovuu
31886, 0.000000190, xrlaja
31887, 0.000000191, tdffre
31888, 0.000000190, anogzv
31889, 0.000000196, ccnfpb
31890, 0.000000195, dnfiqk
31891, 0.000000187, tbmfav
31892, 0.000000187, mtushd
31893, 0.000000190, mpneck
31894, 0.000000190, dbifor
31895, 0.000000189, qanlzv
31896, 0.000000187, axaiif
31897, 0.000000191, mjqfil
31898, 0.000000190, xntsvt
31899, 0.000000190, npcqwx
31900, 0.000000188, ifgnff
31901, 0.000000262, thxdgf
31902, 0.000000189, xvhijq
31903, 0.000000190, sukxyv
31904, 0.000000191, bwfgcj
31905, 0.000000191, mmlplf
31906, 0.000000205, nrqezf
31907, 0.000000188, vtoofi
31908, 0.000000193, lrajxs
31909, 0.000000191, qpeykg
31910, 0.000000188, ocwfmm
31911, 0.000000262, pmoxwb
31912, 0.000000190, kxkfta
31913, 0.000000189, ljtnih
31914, 0.000000190, tceofr
31915, 0.000000187, ajzwhk
31916, 0.000000191, rwuatc
31917, 0.000000189, lbjpsq
31918, 0.000000191, shmdma
31919, 0.000000196, oprbae
31920, 0.000000190, hihtco
31921, 0.000000192, mafrle
31922, 0.000000195, imvqel
31923, 0.000000198, tulfqq
31924, 0.000000190, vpivrl
31925, 0.000000192, cieqiw
31926, 0.000000192, wawinr
31927, 0.000000196, jezjnl
31928, 0.000000188, zhirpn
31929, 0.000000191, gbaemq
31930, 0.000000190, vmrsfi
31931, 0.000000194, xdgeje
31932, 0.000000194, yriwzu
31933, 0.000000190, fjerto
31934, 0.000000188, gukeay
31935, 0.000000188, spfryk
31936, 0.000000188, piqcrj
31937, 0.000000194, ujjicd
31938, 0.000000193, kcjktb
31939, 0.000000190, mwcsjv
31940, 0.000000189, pdrqgb
31941, 0.000000191, zzocjm
31942, 0.000000190, kxivqk
31943, 0.000000189, msticb
31944, 0.000000191, hnezbz
31945, 0.000000187, regwix
31946, 0.000000195, kcsmvu
31947, 0.000000190, nxfgmt
31948, 0.000000191, izowtd
31949, 0.000000189, iywdge
31950, 0.000000189, tdyhfn
31951, 0.000000203, dbficr
31952, 0.000000266, pwsabl
31953, 0.000000267, xspvzj
31954, 0.000000188, pvmonx
31955, 0.000000196, oselxo
31956, 0.000000248, trauwo
31957, 0.000000200, lantpe
31958, 0.000000196, ujaqhk
31959, 0.000000194, zkpghr
31960, 0.000000198, qgdavc
31961, 0.000000271, vnefnj
31962, 0.000000192, savtem
31963, 0.000000205, qlimzb
31964, 0.000000199, qnbgha
31965, 0.000013010, xtpizo
31966, 0.000000324, lpkyet
31967, 0.000000332, qrfslz
31968, 0.000000270, lbamli
31969, 0.000000263, hxyghk
31970, 0.000000257, eaqgnr
31971, 0.000000254, qzvogv
31972, 0.000000247, uelrod
31973, 0.000000236, hnipxh
31974, 0.000000250, bgawmt
31975, 0.000000227, wgkhtm
31976, 0.000000222, fngxvb
31977, 0.000000202, tkrlnl
31978, 0.000000198, hphtbh
31979, 0.000000219, dgwlgd
31980, 0.000000235, zwvhtk
31981, 0.000000226, asjiva
31982, 0.000000202, rjovsv
31983, 0.000000198, zcknyi
31984, 0.000000220, oagzpp
31985, 0.000000225, hducgr
31986, 0.000000198, jwmlky
31987, 0.000000202, mwyfsx
31988, 0.000000198, tpuqke
31989, 0.000000199, qsdpkj
31990, 0.000000201, dqbjvi
31991, 0.000000201, jkueyx
31992, 0.000000201, ujznex
31993, 0.000000199, zxblgr
31994, 0.000000201, tzvlns
31995, 0.000000198, jjjzwk
31996, 0.000000199, bnsphj
31997, 0.000000199, wcycsn
31998, 0.000000206, fvmfut
31999, 0.000000202, jbxvgw
32000, 0.000000201, grcjdc
32001, 0.000000200, nsxbki
32002, 0.000000210, sjfiwf
32003, 0.000000201, uynrww
32004, 0.000000199, wfujfz
32005, 0.000000199, szkgob
32006, 0.000000198, ujoaqz
32007, 0.000000200, lovaby
32008, 0.000000199, rmbxuf
32009, 0.000000203, xhpaip
32010, 0.000000206, dmjvhu
32011, 0.000000273, izagjx
32012, 0.000000205, pvaqso
32013, 0.000000202, rgzsfq
32014, 0.000000272, ogoqua
32015, 0.000000200, mvueys
32016, 0.000000200, rpgozo
32017, 0.000000200, qfjwlq
32018, 0.000000200, gganhr
32019, 0.000000198, snjobl
32020, 0.000000197, nzqfpd
32021, 0.000000201, xwzbcv
32022, 0.000000198, idqxbg
32023, 0.000000196, rsavyz
32024, 0.000000215, ymjmlq
32025, 0.000000199, tgbfhb
32026, 0.000000207, exfhim
32027, 0.000000204, krynin
32028, 0.000000197, fjgwfw
32029, 0.000000255, tjswbm
32030, 0.000000199, pmvfke
32031, 0.000000203, buudng
32032, 0.000000199, othxqc
32033, 0.000000199, hfccpy
32034, 0.000000198, xfzdpo
32035, 0.000000199, mumkbu
32036, 0.000000255, qbcoec
32037, 0.000000202, fszrwc
32038, 0.000000267, zkthdn
32039, 0.000000201, ltfbdy
32040, 0.000000205, dizflw
32041, 0.000000202, apxwtj
32042, 0.000000204, pourhx
32043, 0.000000202, vdjgiz
32044, 0.000000202, kcilrg
32045, 0.000000201, erxspu
32046, 0.000000196, xwoekv
32047, 0.000000198, unkrxm
32048, 0.000000203, hcweqy
32049, 0.000000199, hlhoxg
32050, 0.000000201, qgqgso
32051, 0.000000203, tjbcgx
32052, 0.000000199, pclzma
32053, 0.000000195, knlgse
32054, 0.000000199, fcfrjh
32055, 0.000000198, wvahum
32056, 0.000000200, wolurf
32057, 0.000000194, bpkuji
32058, 0.000000292, coqvwu
32059, 0.000000199, ljglad
32060, 0.000000269, tskydu
32061, 0.000000202, juzggu
32062, 0.000000339, okwpgg
32063, 0.000000200, whvsqx
32064, 0.000000272, ionjfx
32065, 0.000000202, bqxipp
32066, 0.000000201, hbmrgi
32067, 0.000000215, fvqrzj
32068, 0.000000200, sdagsh
32069, 0.000000198, wvbhrs
32070, 0.000000200, xpshrw
32071, 0.000000201, foezrq
32072, 0.000000198, bbldse
32073, 0.000000202, bgcfsc
32074, 0.000000200, qxdtvb
32075, 0.000000204, evddfx
32076, 0.000000202, qldzgj
32077, 0.000000273, gfkwkb
32078, 0.000000198, gahsdg
32079, 0.000000205, dukhfo
32080, 0.000000200, rxchfa
32081, 0.000000203, rmxmrt
32082, 0.000000199, xnrkkd
32083, 0.000000197, qsimqt
32084, 0.000000199, dfhjsp
32085, 0.000000202, ldnyug
32086, 0.000000200, iyegbh
32087, 0.000000199, deonvw
32088, 0.000000201, nasbik
32089, 0.000000211, cguxeb
32090, 0.000000199, qwdpks
32091, 0.000000200, rjkohp
32092, 0.000000206, ostwha
32093, 0.000000201, jsviuw
32094, 0.000000201, ginvcu
32095, 0.000000202, tevdma
32096, 0.000000272, sdgwmg
32097, 0.000000198, lozsip
32098, 0.000000198, rhshdz
32099, 0.000000198, biyxxm
32100, 0.000000202, presnv
32101, 0.000000277, qynxdb
32102, 0.000000200, mzfuqe
32103, 0.000000198, ghelyg
32104, 0.000000200, tqmrtc
32105, 0.000000206, ecpbji
32106, 0.000000200, jabmhf
32107, 0.000000201, hjiuxh
32108, 0.000000200, yuhobf
32109, 0.000000203, ijskrf
32110, 0.000000201, sbfmnc
32111, 0.000000196, yshvxa
32112, 0.000000202, bmucde
32113, 0.000000199, ayykjs
32114, 0.000000200, qrocky
32115, 0.000000201, qowdxe
32116, 0.000000207, owyeli
32117, 0.000000204, dalefj
32118, 0.000000335, rauros
32119, 0.000000358, jadmmx
32120, 0.000000276, cqgbvl
32121, 0.000000253, ixkytk
32122, 0.000000215, tirebi
32123, 0.000000204, phfpzl
32124, 0.000000209, ntnoee
32125, 0.000000201, buhkgi
32126, 0.000000200, vpmpdd
32127, 0.000000210, iiapyv
32128, 0.000000196, cjbzpo
32129, 0.000000202, djtqrf
32130, 0.000000199, jfdmbn
32131, 0.000000235, zvcjsq
32132, 0.000000224, jnmidw
32133, 0.000000238, fjxudv
32134, 0.000000238, qfsehj
32135, 0.000000199, rsyctj
32136, 0.000000202, fdizdd
32137, 0.000000200, plgqsr
32138, 0.000000272, xjxdid
32139, 0.000000206, wugsha
32140, 0.000000200, gpjiiz
32141, 0.000000257, cgxnmt
32142, 0.000000203, abanwb
32143, 0.000000230, dqylpf
32144, 0.000000211, tmfhvu
32145, 0.000000200, ysraom
32146, 0.000000201, uuttht
32147, 0.000000204, xldmye
32148, 0.000000201, zcwykm
32149, 0.000000197, yrzcjg
32150, 0.000000198, amjodr
32151, 0.000000196, yfdpjq
32152, 0.000000197, xoiknx
32153, 0.000000204, lomzoe
32154, 0.000000200, ugnmbf
32155, 0.000000194, aziqlg
32156, 0.000000286, lezbpw
32157, 0.000000201, kqgmet
32158, 0.000000202, ndxres
32159, 0.000000199, avyncc
32160, 0.000000204, iwfqbd
32161, 0.000000204, fugulf
32162, 0.000000198, bqwqke
32163, 0.000000199, xvxawi
32164, 0.000000201, qtovpa
32165, 0.000000198, yvfelg
32166, 0.000000198, rvekpd
32167, 0.000000197, glzsbf
32168, 0.000000200, woykul
32169, 0.000000205, ojuvlb
32170, 0.000000200, uufesg
32171, 0.000000199, yerqua
32172, 0.000000202, mxvrie
32173, 0.000000201, ediztq
32174, 0.000000199, fzkjxt
32175, 0.000000200, zrejjv
32176, 0.000000196, czsygd
32177, 0.000000209, wnnxdu
32178, 0.000000198, fdbtqe
32179, 0.000000201, bvtgmg
32180, 0.000000201, jwipxa
32181, 0.000000200, qwwubt
32182, 0.000000198, qhgcmp
32183, 0.000000201, oglghh
32184, 0.000000202, wqkiwc
32185, 0.000000202, lmublx
32186, 0.000000200, ixkhxg
32187, 0.000000200, zznqwg
32188, 0.000000202, qgkdxh
32189, 0.000000198, oprrgw
32190, 0.000000198, lsdber
32191, 0.000000198, romnev
32192, 0.000000196, ucbqkj
32193, 0.000000197, czezik
32194, 0.000000197, ozdkiv
32195, 0.000000269, bpgwrv
32196, 0.000000201, cfoeah
32197, 0.000000199, crvgcb
32198, 0.000000200, rtfpez
32199, 0.000000215, wkhfmi
32200, 0.000000201, mddisd
32201, 0.000000198, udcnmw
32202, 0.000000195, ldlpzf
32203, 0.000000200, virzkw
32204, 0.000000196, fykalf
32205, 0.000000199, bwvzde
32206, 0.000000198, epkczl
32207, 0.000000201, irqovx
32208, 0.000000198, uommjo
32209, 0.000000197, yoxcdt
32210, 0.000000199, czbsma
32211, 0.000000203, dclays
32212, 0.000000219, xffzuf
32213, 0.000000201, owrjvl
32214, 0.000001096, vywefn
32215, 0.000000252, vjligc
32216, 0.000000320, qophgu
32217, 0.000000234, bavxyo
32218, 0.000000229, ffkkaj
32219, 0.000000298, uezwfn
32220, 0.000000300, yndqot
32221, 0.000000222, fquzci
32222, 0.000000264, wipdah
32223, 0.000000249, vkydrh
32224, 0.000000231, oeqdjo
32225, 0.000000234, nrftly
32226, 0.000000201, bgcycc
32227, 0.000000293, nktseq
32228, 0.000000295, efvjtx
32229, 0.000000276, olnbfq
32230, 0.000000216, hckdzl
32231, 0.000000237, jgrnjg
32232, 0.000000221, krwjeu
32233, 0.000000199, nsrkkn
32234, 0.000000221, xipvrf
32235, 0.000000199, ulnmpx
32236, 0.000000266, cxitzr
32237, 0.000000206, cceala
32238, 0.000000220, pikfkd
32239, 0.000000262, vyngjr
32240, 0.000000201, eifhsg
32241, 0.000000204, obdivy
32242, 0.000000201, jgiqsz
32243, 0.000000221, dsmxkh
32244, 0.000000204, wwglzg
32245, 0.000000202, dkbsmq
32246, 0.000000235, mcbdye
32247, 0.000000219, isreqq
32248, 0.000000203, ccloky
32249, 0.000000225, acejsm
32250, 0.000000198, bmiaur
32251, 0.000000215, irfiay
32252, 0.000000212, swcixj
32253, 0.000000203, ylntbn
32254, 0.000000201, hujsqw
32255, 0.000000210, rotukx
32256, 0.000000201, ucegtj
32257, 0.000000210, kdyhof
32258, 0.000000200, vbbkfy
32259, 0.000000200, bcgesb
32260, 0.000000211, hvwpbu
32261, 0.000000200, ccdyix
32262, 0.000000202, ncyvsn
32263, 0.000000201, jfkijx
32264, 0.000000201, eegemk
32265, 0.000000200, nridzv
32266, 0.000000199, qteduk
32267, 0.000000199, qfqvba
32268, 0.000000258, eiwlpz
32269, 0.000000201, dejevh
32270, 0.000000400, otfgdz
32271, 0.000000220, fjbmoy
32272, 0.000000303, nokrti
32273, 0.000000205, vphzgs
32274, 0.000000205, xjnhbm
32275, 0.000000200, ocptmk
32276, 0.000000198, xkztvh
32277, 0.000000198, jzeunz
32278, 0.000000197, bzytjh
32279, 0.000000197, egxfdb
32280, 0.000000210, aowctk
32281, 0.000000197, dvwani
32282, 0.000000202, yknkhp
32283, 0.000000196, pnfonc
32284, 0.000000264, qbdlrf
32285, 0.000000195, ntbyxk
32286, 0.000000200, knnfwh
32287, 0.000000207, lgdzzy
32288, 0.000000196, xsqoky
32289, 0.000000192, ysazom
32290, 0.000000192, ywrjja
32291, 0.000000199, mejhii
32292, 0.000000194, famqek
32293, 0.000000199, ztazql
32294, 0.000000196, ykijbz
32295, 0.000000206, tiwacx
32296, 0.000000200, wwlmiv
32297, 0.000000203, owojeq
32298, 0.000000205, gnugie
32299, 0.000000202, axfuix
32300, 0.000000196, mmgist
32301, 0.000000199, cywkwn
32302, 0.000000346, avzjfz
32303, 0.000000196, hoxwbv
32304, 0.000000200, gyrtsf
32305, 0.000000195, bartiy
32306, 0.000000192, bjftkz
32307, 0.000000195, ariyvs
32308, 0.000000194, xaeury
32309, 0.000000196, vklbgh
32310, 0.000000263, iqbwox
32311, 0.000000268, hhoiqm
32312, 0.000000196, nkunca
32313, 0.000000199, grenzp
32314, 0.000000195, jgjehq
32315, 0.000000195, yderjo
32316, 0.000000208, kbujls
32317, 0.000000193, xhdhpi
32318, 0.000000194, xegaud
32319, 0.000000197, jfdfyw
32320, 0.000000199, rkuvvb
32321, 0.000000195, ofxdnm
32322, 0.000000191, amuibp
32323, 0.000000198, emaunm
32324, 0.000000192, msbolp
32325, 0.000000192, oxmklo
32326, 0.000000190, xyzxgt
32327, 0.000000192, anyssk
32328, 0.000000197, dpikoh
32329, 0.000000193, atbxpx
32330, 0.000000193, bclaee
32331, 0.000000198, jclkxi
32332, 0.000000197, biqade
32333, 0.000000195, ofexsw
32334, 0.000000193, kpcliu
32335, 0.000000189, tznrht
32336, 0.000000194, qmutit
32337, 0.000000191, pcwvtx
32338, 0.000000191, ahmxvf
32339, 0.000000193, omdemb
32340, 0.000000192, aulnvt
32341, 0.000000194, ycwcyu
32342, 0.000000198, ueecwa
32343, 0.000000194, rawfli
32344, 0.000000194, gknilz
32345, 0.000000195, bzpcjg
32346, 0.000000193, ktmaqm
32347, 0.000000195, yufovy
32348, 0.000000199, wjxenx
32349, 0.000000203, uselya
32350, 0.000000204, gvldst
32351, 0.000000250, lbysbi
32352, 0.000000193, rlhdbp
32353, 0.000000268, difqfa
32354, 0.000000193, nakygq
32355, 0.000000196, rwinax
32356, 0.000000194, aqqzza
32357, 0.000000194, xwpkjh
32358, 0.000000192, wymlpj
32359, 0.000000267, lzafny
32360, 0.000000193, auqqns
32361, 0.000000194, vpffyx
32362, 0.000000268, hgauou
32363, 0.000000194, wnhmmk
32364, 0.000000194, otbshb
32365, 0.000000198, hdaxvt
32366, 0.000000196, dinpux
32367, 0.000000195, ptfkdv
32368, 0.000000197, iifaol
32369, 0.000000195, elgbji
32370, 0.000000204, oaidkc
32371, 0.000000195, fjwxrq
32372, 0.000000194, tsqfwc
32373, 0.000000383, mtksff
32374, 0.000000193, gpizcw
32375, 0.000000195, tgavgh
32376, 0.000000195, kynstg
32377, 0.000000194, avvsba
32378, 0.000000193, twcbrx
32379, 0.000000196, ymovwd
32380, 0.000000195, iynqdt
32381, 0.000000269, lwxzmr
32382, 0.000000196, clqyjv
32383, 0.000000194, qnqwzw
32384, 0.000000194, fjyrrs
32385, 0.000000253, zegxgt
32386, 0.000000198, ahddyg
32387, 0.000000194, qtyvpu
32388, 0.000000199, jxqzhl
32389, 0.000000198, ptnvmz
32390, 0.000000191, phvcuk
32391, 0.000000192, ubwfcn
32392, 0.000000198, rsyxgh
32393, 0.000000207, wpmbpk
32394, 0.000000251, vwyfkj
32395, 0.000000192, zbdnrt
32396, 0.000000192, rxwuwg
32397, 0.000000195, rqfgno
32398, 0.000000195, wpvpvt
32399, 0.000000198, ibgezz
32400, 0.000000196, huesvr
32401, 0.000000195, qtgvea
32402, 0.000000195, zdtmmp
32403, 0.000000198, rnsqvm
32404, 0.000000197, gmkrmt
32405, 0.000000190, geyjwk
32406, 0.000000194, wxmfan
32407, 0.000000194, hrnigx
32408, 0.000000193, yjgvhs
32409, 0.000000194, spupmf
32410, 0.000000195, gxafjz
32411, 0.000000197, mjhxcs
32412, 0.000000205, udclla
32413, 0.000000192, zkldgm
32414, 0.000000195, dazmdp
32415, 0.000000196, ajrifa
32416, 0.000000192, dtqrau
32417, 0.000000195, riczup
32418, 0.000000194, dupjws
32419, 0.000000197, svvdne
32420, 0.000000248, vgiiah
32421, 0.000000305, uzwvrv
32422, 0.000000237, awjozv
32423, 0.000000208, kvnrru
32424, 0.000000238, zifnbw
32425, 0.000000225, isjylc
32426, 0.000000250, tfbcfc
32427, 0.000000213, advkhr
32428, 0.000000224, xxhqeh
32429, 0.000000257, osbdfr
32430, 0.000000196, dadgvh
32431, 0.000000219, rvhorz
32432, 0.000000192, vtcvrx
32433, 0.000000193, vvivca
32434, 0.000000190, tinlue
32435, 0.000000209, zdqeam
32436, 0.000000212, euqzfk
32437, 0.000000194, cewauc
32438, 0.000000196, pqpvfo
32439, 0.000000196, apbjjr
32440, 0.000000194, yfpitg
32441, 0.000000250, fdzyxd
32442, 0.000000194, cwoxnt
32443, 0.000000198, muywnc
